Sample_ID,PC1,PC2,PC3,ethnicity
NA18641,-9.8151976995438,17.430979541186286,3.0427267402067,East Asian
NA18642,-9.688712111762717,16.10748214501598,2.7299172186912735,East Asian
NA18643,-11.238198166062302,16.996931159478127,2.0605491605395008,East Asian
NA18644,-11.132375594583534,16.64290787063666,1.3913484477648455,East Asian
NA18645,-9.512398390612233,18.21936272291335,1.9297831983537308,East Asian
NA18646,-10.27878679870993,16.45725396338975,0.956419564678033,East Asian
NA18647,-9.037794964775665,16.17426606085429,1.483108526635228,East Asian
NA18648,-8.987868681199933,15.921679646095813,1.7875662642203876,East Asian
NA18740,-8.708785807841474,17.41392528441132,1.8426275916977894,East Asian
NA18745,-8.808210459779891,17.049365142909323,1.5096249287075436,East Asian
NA18747,-9.990064044191492,17.181215078038722,2.3444010461055207,East Asian
NA18748,-9.210820951573348,16.496859340145633,1.4728637711479775,East Asian
NA18749,-9.389060390352762,17.46700494354613,1.9229382989648913,East Asian
NA18757,-9.435782953459722,17.370462759368777,3.0011780648043778,East Asian
NA18853,20.85812680884216,2.435617819041153,-0.26265012221503964,African
NA18856,20.85989224636249,2.8996006512922494,0.6615988659397029,African
NA18858,22.24122950551288,2.3877763744625313,1.053810778238499,African
NA18861,20.97019668762755,3.039588218249765,0.3126193780792203,African
NA18864,21.722566476022514,2.2608348812821664,1.8982466069777246,African
NA18865,21.285159646877954,1.3519874744383145,0.07893991672739385,African
NA18867,21.646573231077273,2.5091586934626986,0.10982881701464012,African
NA18868,21.767330419628266,2.0545835998744684,0.4447466811897949,African
NA18870,21.76752423065677,2.04413590156612,0.6703882499624394,African
NA18871,21.094116769975788,2.3637447414435586,1.7673146542801719,African
NA18873,21.277062119916888,3.189979909008283,0.3828596884396688,African
NA18874,20.539498577158597,3.482225595578389,1.1988257112418872,African
NA18876,21.26839861480673,1.8313085892549792,1.1616402363470988,African
NA18877,21.272375467079065,2.486675888057317,-0.35812712953281095,African
NA18878,21.994474803267668,0.9338199993047995,0.9537072979753394,African
NA18879,21.3785114656353,1.4856031491697548,0.341467937154796,African
NA18881,21.415108893721825,2.2569962854888,1.3392100684106172,African
NA18907,21.80261430160922,2.118410515469992,1.6853388160159968,African
NA18908,21.288051222824613,2.8753113572477393,1.447690477030452,African
NA18909,20.59566047855756,3.2073361152088258,0.7366363566696729,African
NA18910,19.9631096487051,2.1765308638026206,1.0184203272742038,African
NA18912,22.129288495848712,1.8535874867820419,0.7603411723128098,African
NA18915,21.58340740825297,2.013743613692575,0.9858780016699055,African
NA18916,21.853978786440813,2.461877209912685,1.116690550309393,African
NA18917,21.048278313210684,2.602111737162316,0.42181579090165244,African
NA18923,21.051340389726473,2.307839531169556,1.329345734072896,African
NA18924,22.224792501757,2.1037994717053357,1.838891034308317,African
NA18933,21.535973097838518,3.337261402533195,1.0330221063161813,African
NA18934,20.762187368854363,2.1898651893895034,1.4944860201163668,African
NA18939,-11.003168990905037,17.370092135812293,2.0098695144701946,East Asian
NA18940,-10.51729605883688,17.493841243407125,2.3437427540599463,East Asian
NA18941,-10.195557391860538,17.20263471490243,1.9061521703643982,East Asian
NA18942,-9.374628223772424,17.1687636653561,2.3711587376037677,East Asian
NA18943,-8.943889059004068,17.33377620719046,2.320218888514024,East Asian
NA18944,-9.776834300073178,17.36119439019692,2.71370526528281,East Asian
NA18945,-9.827888519029853,17.002854639147984,1.1869511797258046,East Asian
NA18946,-10.90933497407533,16.34563089580527,2.221295364722421,East Asian
NA18947,-10.219546301384417,16.639493475130756,1.8589149705123382,East Asian
NA18948,-10.16623911332985,17.110034458409032,1.2263087956740255,East Asian
NA18949,-9.74658437499526,17.863964286654543,1.813071443348149,East Asian
NA18950,-9.486526219611777,17.708157081694416,1.9606549494287737,East Asian
NA18951,-10.656651857954014,16.746999923563358,2.0115560769528096,East Asian
NA18952,-9.676094665282008,16.83676099920883,1.0069096574138587,East Asian
NA18953,-10.410423378904806,16.92137666171052,1.078220106823068,East Asian
NA18954,-10.518052954572918,17.081164548012328,1.8561393723112483,East Asian
NA18956,-9.984776344005379,17.520723151342423,1.9334185715026322,East Asian
NA18957,-9.986146933369929,16.373025152199176,2.365542826819414,East Asian
NA18959,-9.887788825106938,16.229366590515976,1.6966017502126565,East Asian
NA18960,-9.188301566063181,16.946753173223552,1.4040699232620184,East Asian
NA18961,-9.586037712488787,16.864548803454554,2.313173792482875,East Asian
NA18962,-9.452953118729907,16.02462377800731,1.861987843415772,East Asian
NA18963,-9.636398591434405,17.320502457212623,2.36724989628854,East Asian
NA18964,-10.738155911250457,16.716759597309515,1.5800613214824697,East Asian
NA18965,-9.916550854550964,17.2274564043845,2.505104541332595,East Asian
NA18966,-9.816111099658016,16.41758788776587,1.0780014225411574,East Asian
NA18967,-9.803725471424192,17.341718200470865,2.4139363126145894,East Asian
NA18968,-9.547336902923979,17.030831435137802,2.2215587029373354,East Asian
NA18969,-9.231838362527432,16.871342162604762,2.2115082651451443,East Asian
NA18970,-10.0328334596795,16.08702032811438,1.5007991448401634,East Asian
NA18971,-10.659708499193762,16.115742486729438,2.8297081667623765,East Asian
NA18972,-10.401797899764672,16.54694600625681,1.0742177483434163,East Asian
NA18973,-10.02164965726241,17.347326178048856,1.3846238460188514,East Asian
NA18974,-9.937788409349888,16.41657966887619,1.0452967567068543,East Asian
NA18975,-10.48417182129083,15.595478277728422,1.9318035353918355,East Asian
NA18976,-10.87609839133166,18.56255383255677,1.0895028142737213,East Asian
NA18977,-9.21561572799492,16.500128080035097,1.3862472310907978,East Asian
NA18978,-9.587129288905615,16.49688658398001,1.5259860812329142,East Asian
NA18979,-10.741884605111084,16.71943930463342,2.2903704804579945,East Asian
NA18980,-10.163250696183962,16.981353082699723,0.8380847284683894,East Asian
NA18981,-9.529159626721516,17.518892960081384,1.3631262479330821,East Asian
NA18982,-9.235739469527003,16.91265041010342,1.7416052652001686,East Asian
NA18983,-9.575142153815017,17.48743498844853,1.6362454813709695,East Asian
NA18984,-8.796764882091024,16.733376387875758,1.5093397913958002,East Asian
NA18985,-9.598623557808292,17.687753324042014,1.285295851686064,East Asian
NA18986,-10.094386387858908,17.06404056982258,1.1910929191665744,East Asian
NA18987,-10.396541615834636,16.429540510669934,1.5101855850153387,East Asian
NA18988,-8.965195631292627,17.119717579363023,2.417020534015065,East Asian
NA18989,-10.506637486714643,16.327643647205832,1.3722156374247143,East Asian
NA18990,-9.971203839266536,17.280996507405607,1.2271334132190526,East Asian
NA18991,-10.068840324929287,16.152171551615147,1.9509320213389951,East Asian
NA18992,-9.158917291116275,17.319042475496214,1.9447383744567124,East Asian
NA18993,-9.550785782476847,17.905237556313306,1.1472561852968561,East Asian
NA18994,-9.884152611609851,17.14736113249098,1.7194066132878334,East Asian
NA18995,-10.357464674311716,16.827144843775724,1.5856451022289904,East Asian
NA18997,-10.130550939456274,16.79260651018467,1.7115891895066575,East Asian
NA18998,-8.548651680644587,16.452566683359084,1.5814847566268553,East Asian
NA18999,-9.836048724634828,17.179749452753757,1.356477154466207,East Asian
NA19000,-9.098825482369485,15.76530059551211,2.3543165590256074,East Asian
NA19001,-9.832358461196636,17.168087829684247,1.695742220448022,East Asian
NA19002,-9.546580528978527,16.483901415568972,1.6560962926403835,East Asian
NA19003,-9.296993417947421,16.868062273952265,1.115735334989021,East Asian
NA19004,-9.730915159812337,16.05938514701695,1.4485005745672144,East Asian
NA19005,-9.447831928623236,17.2162386827798,0.8443365865175655,East Asian
NA19006,-10.172712161150516,16.363507573853703,2.023279187349387,East Asian
NA19007,-9.563359901617796,17.072377839283604,1.3831233986812008,East Asian
NA19009,-9.279531421342808,17.022524834931275,0.6744464991227411,East Asian
NA19010,-8.574985973563289,17.593206364985594,1.360229148897892,East Asian
NA19011,-9.690572667110596,16.729403581154273,1.6906474699576806,East Asian
NA19012,-9.163738006534892,17.357186084347365,0.6456573292427149,East Asian
NA19017,20.544765507967163,1.6311838154586125,0.6427941928745171,African
NA19019,20.07741544402488,2.089041096560886,-0.18062887255176083,African
NA19020,20.17657233697137,1.5640787235783826,0.7107493005958619,African
NA19023,20.875918975470366,2.196617616247104,1.2231448476037328,African
NA19024,20.21881534164835,1.454512471375947,0.8399919341609007,African
NA19025,19.442592651077174,2.1841703117392584,1.5549103110979314,African
NA19026,19.436564963234375,1.6176946800391834,0.016993267519193462,African
NA19027,19.722393115114272,1.477678253564676,1.810175859252192,African
NA19028,19.3606494310435,1.6954958752068188,-0.12381404384808858,African
NA19030,20.210212520969367,1.8782770175770007,0.4240521643255233,African
NA19031,19.18878120604806,1.8968896849295414,0.7939727504996659,African
NA19035,20.300575308858054,1.610996945696226,0.7393335614502085,African
NA19036,20.14976874903637,1.1702358786972638,0.847698539933669,African
NA19037,20.270850216927947,1.8793927994802353,0.36113479620138333,African
NA19038,21.37387574554979,1.3607769637313412,1.5047867531312575,African
NA19041,20.836150030382576,2.36016839467735,1.1179779374148757,African
NA19042,19.312842513962593,1.1988433719879428,1.3534134674276888,African
NA19043,19.77092893625003,1.1935046610720152,0.7040464217683208,African
NA19054,-9.555827880734187,16.77342127134855,2.101370665071528,East Asian
NA19055,-8.707998546825513,16.13225111693486,2.2975859785312767,East Asian
NA19056,-10.105991944406677,16.30410442871978,2.093592220898079,East Asian
NA19057,-10.324027612825347,16.029969894583143,1.508049706763823,East Asian
NA19058,-9.043492572134628,17.4620869686498,1.7729887486440814,East Asian
NA19059,-10.003020472915525,17.682663916876038,1.9471413423648725,East Asian
NA19060,-10.294538897670352,16.21052951530974,2.0603492958922436,East Asian
NA19062,-10.079825319095955,16.227659421654195,1.3127627486084947,East Asian
NA19063,-9.946307222237241,16.096250786349806,0.4480354824904083,East Asian
NA19064,-9.787668501866085,16.927992045741178,1.8216233661302477,East Asian
NA19065,-10.941754207351801,16.652145541537408,2.056644077783814,East Asian
NA19066,-9.65030607308602,17.597500060097783,2.35939100469506,East Asian
NA19067,-8.422860040539085,18.1661861236753,2.010703815441956,East Asian
NA19068,-10.125961267219788,16.582001992547344,1.5520342946252292,East Asian
NA19070,-11.091342405542967,16.48155186705986,1.936837137658014,East Asian
NA19072,-9.936702390158526,16.49729332931318,1.9892284656902501,East Asian
NA19074,-9.852604221294797,16.57131106163303,1.2061177553526763,East Asian
NA19075,-10.311303107911101,16.515269947902787,2.0210505093496685,East Asian
NA19076,-9.770419728128346,16.63390878940227,1.570014891957724,East Asian
NA19077,-9.35428833113151,16.795810426415937,1.3530366557691433,East Asian
NA19078,-10.254425260254413,16.433737438370635,1.077371286793802,East Asian
NA19079,-9.584814254725014,16.49982422089697,2.36693345015985,East Asian
NA19080,-10.546512406370939,17.002427350820327,2.1801390128619156,East Asian
NA19081,-9.33496638059238,16.95468413469362,2.2039105376436505,East Asian
NA19082,-9.603853534039716,17.64512502613348,1.8860473966643503,East Asian
NA19083,-9.602920231334819,16.89780380708502,1.5826584824094934,East Asian
NA19084,-9.244215216839116,17.53419841039745,1.3054096153203254,East Asian
NA19085,-9.341816738809976,16.79873147165901,1.6858480918406342,East Asian
NA19086,-9.95871565920722,16.870644858348214,2.249398118757143,East Asian
NA19087,-9.822877780541557,17.178846965834282,2.569185375736132,East Asian
NA19088,-10.86374323046936,16.213841189267697,1.8912230661108476,East Asian
NA19089,-9.899874892114733,16.900760599577374,2.850627337196494,East Asian
NA19090,-9.257834352384016,16.626441451778323,1.5211873045592277,East Asian
NA19091,-10.897960509479757,16.44038586331432,2.1348196026148782,East Asian
NA19092,21.027039483030215,1.640581253798241,1.2884107562904559,African
NA19093,21.533975657616107,2.255652336848832,0.47819291326833613,African
NA19095,21.32969167574485,3.151665025158882,0.6730571600056523,African
NA19096,21.93674181632329,2.8993971471270883,1.420169515736754,African
NA19098,21.309188887871315,2.383515844200773,1.1579743734122145,African
NA19099,21.469603023036516,1.965404580725467,1.9509675435258589,African
NA19102,21.51996055963799,1.5194086158335427,0.5361998995532672,African
NA19107,20.36750322784311,2.2480548665978057,1.192665822873616,African
NA19108,21.181944647773676,1.5103654010116618,1.1942607525745725,African
NA19113,21.744042710194602,3.1102009226361784,0.9895733229431876,African
NA19114,21.335754240724224,2.1936392006248355,0.6033490800970456,African
NA19116,21.193213185107552,2.4584696494417253,0.7427015136735627,African
NA19117,21.47443376464921,2.1253713531978247,1.353425569071393,African
NA19118,20.422900331616926,2.4805484005086824,0.3593641349113137,African
NA19119,21.924118774785303,1.3042876187987118,1.1468205525436432,African
NA19121,21.418664387931457,2.006630688282362,0.7079171081296174,African
NA19129,20.65192900387024,1.909523361638885,1.5545414867911622,African
NA19130,20.658403309421423,2.4277763030153947,1.332754312517512,African
NA19131,20.595657703561788,2.4481670943609832,0.7794826009587669,African
NA19137,21.38623208233493,2.8255705298327203,0.3849584291672406,African
NA19138,20.850989205792622,1.8263180986292653,0.6424332376582718,African
NA19141,21.514572751231928,2.069152772175484,0.6120391504975592,African
NA19143,21.87353637419521,3.617214164719212,1.2406277227603586,African
NA19144,21.727447519030775,2.0140142295461274,1.2569541868323526,African
NA19146,21.850231140866697,3.063362726248723,0.47445348927455605,African
NA19147,22.57135041307187,0.8478131847127857,1.738537179327205,African
NA19149,22.47485257475637,2.3378027051696066,0.4645150596056326,African
NA19152,21.802573021392195,2.652020501186638,1.5328588806076542,African
NA19153,21.413579775142736,3.306536900405268,1.5824925404578827,African
NA19159,20.949718225084347,1.9015767376922648,0.7398096746321043,African
NA19160,21.188891575141323,2.316470612727475,1.1868838221413929,African
NA19171,21.874123276644582,2.8207186097023187,2.2645370901039343,African
NA19172,21.18026958502129,2.9976408689107377,2.0653519893580516,African
NA19175,21.400013751813297,2.0675526018877157,0.6290691629960657,African
NA19184,21.31199390211508,1.8608362759222352,0.8085932569085272,African
NA19185,21.664458477580773,2.108297257670683,0.38696743912122544,African
NA19189,20.91093608604741,1.730377323214205,1.2561865971205728,African
NA19190,21.39449337668372,2.883546579356288,1.0669962404934585,African
NA19197,21.087367885560614,2.5555687265385996,0.5531213414407573,African
NA19198,20.923306773503594,3.5681770066303384,0.67449503921607,African
NA19200,20.44611449785366,3.8281226087413422,1.1586363075425532,African
NA19201,21.648953270032127,2.314158970644342,0.8583259922398843,African
NA19204,21.35667075271431,2.743307376307395,1.6496569915664754,African
NA19206,21.69565062032688,2.059019078247792,1.0461301084314627,African
NA19207,21.45669277086912,2.9322249139509835,1.2200406950624914,African
NA19209,21.894459296851494,2.294607816561295,0.9486897711074034,African
NA19210,21.487133750955195,2.817319402697555,1.5981910010784048,African
NA19213,21.450768533876936,1.6534375503365148,0.6355105732879593,African
NA19214,22.101524932123205,3.121814954678087,1.558509740886606,African
NA19222,21.387774733928612,3.2611505244649566,1.065157734815192,African
NA19223,21.18537763850251,1.5909630445984349,1.3637417463610302,African
NA19225,22.063423331639825,2.2325775369890914,1.556900653876947,African
NA19235,21.745818376634993,2.917880819055706,0.06946740264954611,African
NA19236,21.507713514931506,1.9063993579106213,1.7828193338046987,African
NA19238,20.72074861971674,3.094290679896904,0.41639904070560624,African
NA19239,21.249969305186784,2.341596808169386,0.5013404491621956,African
NA19247,21.55307737964798,2.2576418284616198,0.7847671562126183,African
NA19248,21.026243035044548,3.0396383877771256,0.7444855863865525,African
NA19256,21.475075457856924,2.274577166889151,1.0488363720458889,African
NA19257,21.577210648317088,2.288240477575061,0.03967649028200896,African
NA19307,20.397910187812247,0.831724142881975,0.7955561956527092,African
NA19308,19.507011252871305,1.487244663431608,0.4525920523339234,African
NA19309,20.18832178024374,1.9892471865991532,0.5747302437484269,African
NA19310,20.808471706142548,3.3630763541144284,0.4810181654964204,African
NA19312,20.02722740399437,1.2061400103726923,0.6247861522424981,African
NA19314,19.398621679707727,1.501616023570673,0.76366811742225,African
NA19315,19.8398110823276,1.9034092201096344,0.3747265727073835,African
NA19316,20.94568854761645,0.6632357491385861,0.9163188681510138,African
NA19317,20.922411440650638,1.5066764765994476,1.4833169194247866,African
NA19318,19.63932275290029,2.167063808113133,0.6107975121103633,African
NA19319,20.371654323897676,1.3454461821803572,0.8901029188969324,African
NA19320,20.564767984459763,1.8379205012334028,0.19024157577205095,African
NA19321,19.780087960201673,2.347542968860505,-0.2917812897109428,African
NA19323,19.53367047117996,1.546047899693111,0.3269489519744437,African
NA19324,20.96676519416413,2.1270660980186795,1.2069346519014912,African
NA19327,19.309889175418835,1.7434810007718404,1.3730534448880611,African
NA19328,21.024304065989018,1.5603009010479314,0.7610815544700823,African
NA19331,20.615086873717043,1.4488794380137222,0.28544078701457837,African
NA19332,20.839349172513433,1.5534973335460605,0.6734665040358403,African
NA19334,20.566009897768556,1.4342282563232105,1.045924681827154,African
NA19338,20.418695638561466,0.9325450364581698,1.8584190140202188,African
NA19346,20.54280360165967,1.4931068352005128,1.0714902645261666,African
NA19347,19.74486183338755,2.3135214035495832,0.4722037594338131,African
NA19350,20.0728310934901,0.4975676092840707,-0.19003049273005646,African
NA19351,20.199318521087168,2.9140561174037987,1.8023147631212808,African
NA19355,20.583712162294468,1.9004846897167846,0.6624747207940843,African
NA19360,19.221744052004393,2.6799842865356216,0.425634043938955,African
NA19372,20.452162639163575,2.5216395257116733,0.3438519556603612,African
NA19374,20.739934841145843,1.685968558579848,0.8721667744026677,African
NA19375,19.948247670070362,1.9083653514612273,0.3712314360683692,African
NA19376,20.597429162655718,1.102307714555774,0.18170790850437007,African
NA19377,20.914631470332434,1.4052802276307108,2.0531961685200097,African
NA19378,20.180974350320227,2.9637200386469753,0.10757225800229227,African
NA19379,20.48540778201848,1.4736239586511628,0.5811524478049287,African
NA19380,19.66507849029028,1.1477630616133296,0.9573038238904449,African
NA19383,20.296444001390554,2.347624442139377,0.549900062095227,African
NA19384,20.33099149580316,1.0862940736561948,1.2204384998027973,African
NA19385,19.61270103372028,1.309798451337631,0.6958563509371533,African
NA19390,20.18597334953134,2.20565847405897,1.4450161720288313,African
NA19391,20.867309246039863,1.656175067656038,-0.1388871522666331,African
NA19393,19.71239816518859,2.0434284497852135,1.3425924544132228,African
NA19394,19.87653117455464,1.992368969258393,-0.10891808461131457,African
NA19395,19.916359695478953,2.392697948864951,0.6261768327964528,African
NA19397,20.197334915697333,2.6189471473393144,0.43189418066297075,African
NA19399,20.964819753786177,2.5866726237992994,0.7466781874814764,African
NA19401,20.429404985456483,2.160685630366164,0.55206508589043,African
NA19403,19.626978916119466,0.9921187598431747,0.5897861230327501,African
NA19404,20.127100223769062,1.6040668385837553,0.6702072301904888,African
NA19428,20.018142832032066,0.9640740978762559,0.41690868613489024,African
NA19429,20.291409847469588,1.8961062779142295,0.4928904914420622,African
NA19430,20.130012010612777,0.32786283127909394,0.4082986994260291,African
NA19431,20.31189947493837,1.7267364956232318,-0.19856224638043954,African
NA19434,20.490406973067564,1.5117088665994716,0.2664474932419204,African
NA19435,20.32666789240148,1.0718061757015858,1.1063983632593983,African
NA19436,20.860277288442067,2.568662438561508,1.9026741156972962,African
NA19437,20.6803492151792,1.051919477005784,0.7618553294548774,African
NA19438,21.155029570346507,2.305861805476138,2.1176387840922537,African
NA19439,20.494435441350216,2.2205439447284396,0.8833105327687656,African
NA19440,20.020447491627383,1.1911416977055957,1.1447849922255526,African
NA19443,20.22942532030627,2.1948031692817884,0.31845459951352134,African
NA19445,20.244433608774653,1.971819118890036,1.2051554891056393,African
NA19446,20.029623673749448,2.358519913221203,0.9657509794605382,African
NA19448,19.862827019450336,1.5382321474691347,0.9328037893785077,African
NA19449,20.876824335463027,1.9383976527448843,0.20651951133049334,African
NA19451,19.596746495561675,1.6487974584585097,1.2431525192001145,African
NA19452,18.864778008612795,0.8920271742276091,1.3384518541288526,African
NA19454,20.406733356908358,0.68033243503974,-0.1166121462662945,African
NA19455,19.54454256331865,2.171202189479634,0.8700454125423223,African
NA19456,20.78373999889335,1.9501141523503633,0.036717641586904964,African
NA19457,19.592782448237365,2.221198743589338,0.0635561593513155,African
NA19461,20.869790145788897,2.4732716018908762,0.45523207275871047,African
NA19462,20.403698596543137,1.7733563171490034,0.9596237311200133,African
NA19463,20.267984816566393,2.3953875678042174,1.1639235124318188,African
NA19466,19.351270497614287,2.9058712126181363,-0.289366134253502,African
NA19467,19.988642882879173,1.4419663259190316,0.5374495944409238,African
NA19468,20.443649720211482,1.4724834055491676,0.873505413553768,African
NA19471,20.63745467480767,0.9737031629454068,1.0194300593853654,African
NA19472,19.417802126834744,0.846129187763318,0.4890828894006035,African
NA19473,19.9245056451851,0.4007589224299722,0.5969377450392257,African
NA19474,20.29858805524555,2.325111932228481,1.0321474996521853,African
NA19475,20.65075368934437,2.8695465832291647,0.5937382560107264,African
NA19625,11.701593163906166,1.7089471055220757,3.089071413491885,African
NA19648,-6.583609898710096,-12.33549024310096,3.988608059996949,Ad Mixed American
NA19649,-6.346532070951792,-8.820249358445963,6.336399328747947,Ad Mixed American
NA19651,-5.67882402296818,-6.520350858587107,4.602142842750227,Ad Mixed American
NA19652,-5.810171321522734,-7.495980088127587,4.609394785931909,Ad Mixed American
NA19654,-7.507283411028065,-2.1369630577532384,9.16333351181142,Ad Mixed American
NA19655,-4.952913650174408,-6.995114066954154,6.193421073823577,Ad Mixed American
NA19657,-5.879923802363768,-0.4725862202607887,7.924286150519472,Ad Mixed American
NA19658,-6.165092888181883,-5.260056908828377,6.179684685328464,Ad Mixed American
NA19661,-7.383782724705869,-3.728175402827126,6.144078538925036,Ad Mixed American
NA19663,-6.398507895204648,-1.9699572935460106,8.222803717980469,Ad Mixed American
NA19664,-7.153266052352993,-2.7477568244685076,8.0695664659321,Ad Mixed American
NA19669,-7.417334574765586,-7.176590221507806,6.390242672239715,Ad Mixed American
NA19670,-6.095972415136476,-3.9744320817007797,7.652744904660275,Ad Mixed American
NA19676,-6.663570556525883,-7.3870370533421665,5.418738380091745,Ad Mixed American
NA19678,-4.578962173917232,-8.618358317396762,4.383798854694551,Ad Mixed American
NA19679,-6.233038972190895,-12.861025274134745,3.353871194753374,Ad Mixed American
NA19681,-6.707430439978218,-1.5307771649190736,8.58433042200926,Ad Mixed American
NA19682,-6.354942438025639,-3.414701449272946,8.635735388554293,Ad Mixed American
NA19684,-7.606609546699469,-7.519565001850358,5.819241318469944,Ad Mixed American
NA19700,15.710867513539919,0.46739167952002036,1.080687694361827,African
NA19701,17.36171383775185,0.13521363679919082,1.4832640191178796,African
NA19703,17.40009499320804,0.4434783904900913,0.09040648616299904,African
NA19704,16.868254496015474,0.7158582528187528,0.6792758889626723,African
NA19707,11.78023859930213,-2.3914637454393066,0.7715085262226489,African
NA19711,18.692208803004718,0.5523102540001422,0.6117660693735489,African
NA19712,18.05966716623779,1.177738905148755,0.4679255808962878,African
NA19713,13.899554189862489,-1.7461859462289644,1.134087797672583,African
NA19716,-6.074360546368872,-1.9082124018783404,8.36175201502305,Ad Mixed American
NA19717,-7.114573768293645,-1.5117334126257627,7.986259150829722,Ad Mixed American
NA19719,-6.133906776558817,-4.560289748604919,7.004463872172628,Ad Mixed American
NA19720,-6.257509742490039,-0.28695574397165996,10.39372985389321,Ad Mixed American
NA19722,-6.802496178412635,-4.175129695585438,6.72433604862633,Ad Mixed American
NA19723,-4.4366635085267365,-2.7189408479461368,8.000081514454854,Ad Mixed American
NA19725,-6.830137388735334,-5.298131926910244,6.185852332299063,Ad Mixed American
NA19726,-8.0795719041326,-1.268783516526247,9.242911026101838,Ad Mixed American
NA19728,-7.690427847582337,5.428194365416549,11.637701184823642,Ad Mixed American
NA19729,-8.05653768595609,2.970991175405984,11.869846869527782,Ad Mixed American
NA19731,-8.373679430088794,5.253740132113816,12.447802065252974,Ad Mixed American
NA19732,-8.314773689029362,4.969994309173787,13.5943692859161,Ad Mixed American
NA19734,-6.825718169158401,-0.7443943748946621,8.911330897465056,Ad Mixed American
NA19735,-7.4288080908673075,3.6268934717816568,10.407151390961145,Ad Mixed American
NA19740,-6.630720913294475,1.8280321212073547,11.888258277679139,Ad Mixed American
NA19741,-7.694027497432119,2.6821356255395727,10.423399306854023,Ad Mixed American
NA19746,-6.700218326656962,0.9177656097650158,10.269522706245084,Ad Mixed American
NA19747,-7.634083841797798,-2.4850875595757826,8.683512752942384,Ad Mixed American
NA19749,-7.462349811020523,-4.225956287811276,5.944024812598041,Ad Mixed American
NA19750,-5.386541744551682,-7.582185595277015,6.051495144790436,Ad Mixed American
NA19752,-6.681009931562982,-2.645867671343347,7.7072380812881045,Ad Mixed American
NA19755,-6.643859964355414,0.6628101618945852,9.869208029890254,Ad Mixed American
NA19756,-6.103891053700857,-2.2876170827249043,6.184906753377018,Ad Mixed American
NA19758,-8.216747223922848,1.3679846572288914,10.760234526671933,Ad Mixed American
NA19759,-7.5197842862068125,1.2173284832185722,9.49144622219006,Ad Mixed American
NA19761,-5.4674589837265986,-1.3199378273839641,10.05360907507617,Ad Mixed American
NA19762,-6.722191252130608,-0.6839634934280809,9.298885502431013,Ad Mixed American
NA19764,-5.8156543533588065,-4.97330444818571,5.91856757866962,Ad Mixed American
NA19770,-5.910236749825776,-5.298681130811875,6.464756950492232,Ad Mixed American
NA19771,-6.02109486162798,-2.1635505680638785,8.10829898994559,Ad Mixed American
NA19773,-6.760598597178551,-4.624339050570766,5.874550526349415,Ad Mixed American
NA19774,-6.352531157456684,-3.844445136069339,6.914554647729392,Ad Mixed American
NA19776,-4.905001659873451,-3.663429233784826,7.6675522931920925,Ad Mixed American
NA19777,-5.504115783135703,-2.591040378380577,6.133308178430084,Ad Mixed American
NA19779,-6.802236552889127,-7.863874887446475,5.79882506512934,Ad Mixed American
NA19780,-6.521841477229808,-5.185793869658408,6.720368613662676,Ad Mixed American
NA19782,-6.548372643834617,-4.928315138293556,7.107135567313549,Ad Mixed American
NA19783,-7.346747067938799,0.9247725658924476,10.423720057549708,Ad Mixed American
NA19785,-6.653253437025627,-0.4019657951238504,10.831760988938864,Ad Mixed American
NA19786,-7.351095015379089,-0.5924168548633044,9.375017787161662,Ad Mixed American
NA19788,-5.899598174711574,-0.8779406099170272,9.60405775599455,Ad Mixed American
NA19789,-4.1813728235281,-4.289961938150721,6.815255885100787,Ad Mixed American
NA19792,-5.407130687803056,-6.531143844852239,3.2841469918653674,Ad Mixed American
NA19794,-6.620731072434736,-6.874023801423516,7.828355735973844,Ad Mixed American
NA19795,-5.827115059650479,-1.1149487361311479,7.847788327117141,Ad Mixed American
NA19818,13.372001915967315,-1.7447237316723632,1.8842475078563996,African
NA19819,13.421680027175118,-2.0651473850054716,1.8636833096557688,African
NA19834,13.638028118502323,-1.5600027680271698,0.8779746697735241,African
NA19835,16.661312163175864,-0.926528997550335,1.011655467394061,African
NA19900,15.151328128800737,0.20111156940918806,0.8446462568403357,African
NA19901,18.458749662802205,1.620159701954884,2.1348014479877517,African
NA19904,17.034031353326714,-0.38871244861609017,0.8139357037183184,African
NA19908,17.058278515526872,2.5234755441132823,2.143647107692575,African
NA19909,17.845824458061205,0.517200762264212,1.0786114423126532,African
NA19913,17.447357222688748,-0.5285666012065761,0.16680552373292754,African
NA19914,12.859542260738205,-2.407114080116894,0.8553665969932146,African
NA19916,17.549687289918843,0.5890245815056204,1.7911556067368577,African
NA19917,18.461124206649384,0.8037059196709444,2.338032318768146,African
NA19920,18.73403405543194,0.73457899373542,0.8918771301649544,African
NA19921,9.957903389341588,-1.850471737339157,2.5092188535092648,African
NA19922,12.213236212893632,-2.270804601143546,1.012338104842386,African
NA19923,11.04072682119977,-4.149710477022387,0.335274149359252,African
NA19982,17.484776993505086,0.45312109580478277,1.2356031799918001,African
NA19984,17.664832907322122,-0.0205326430109253,0.606767098954184,African
NA20126,12.314220047387495,-2.914258147002297,1.7274429124783057,African
NA20127,18.513495073461858,1.786010237915659,1.3107460529100874,African
NA20274,2.2653450138201814,1.2646363731975085,6.023415822678605,African
NA20276,16.779635464888667,-2.502863618732297,1.7972669822617422,African
